"Hugo_symbol" "lengths"
"FOXO1" 110974
"FOXO3B" 14685
"FOXO3" 124949
"FOXO4" 7683
"FOXP1" 631172
"FOXP2" 607445
"FOXP3" 14496
"FOXP4" 56003
"FOXQ1" 2660
"FOXR1" 10203
"FOXR2" 2792
"FOXRED1" 9089
"FOXRED2" 19850
"FOXS1" 1301
"FPGS" 11662
"FPGT" 10490
"FPR1" 6706
"FPR2" 18505
"FPR3" 31050
"FRAS1" 486946
"FRAT1" 2644
"FRAT2" 2232
"FREM1" 178167
"FREM2" 200090
"FRG1B" 42679
"FRG1" 22358
"FRG2B" 2900
"FRG2C" 20456
"FRG2" 2889
"FRK" 169590
"FRMD1" 39912
"FRMD3" 342807
"FRMD4A" 692624
"FRMD4B" 372558
"FRMD5" 324507
"FRMD6" 241627
"FRMD7" 53096
"FRMD8" 26888
"FRMPD1" 143675
"FRMPD2B" 18652
"FRMPD2" 118137
"FRMPD4" 902084
"FRRS1" 62668
"FRS2" 109422
"FRS3" 9724
"FRYL" 282966
"FRY" 267351
"FRZB" 33362
"FSCB" 3134
"FSCN1" 13839
"FSCN2" 24111
"FSCN3" 8408
"FSD1L" 110250
"FSD1" 19252
"FSD2" 52339
"FSHB" 4263
"FSHR" 201366
"FSIP1" 185560
"FSTL1" 58700
"FSTL3" 6993
"FSTL4" 647239
"FSTL5" 780142
"FST" 6796
"FTCD" 20501
"FTH1" 3349
"FTHL17" 808
"FTH1P3" 953
"FTLP10" 30178
"FTL" 2938
"FTMT" 951
"FTO" 417978
"FTSJ1" 10343
"FTSJ2" 8010
"FTSJ3" 8230
"CMTR2" 8786
"CMTR1" 49630
"FUBP1" 35380
"FUBP3" 58775
"FUCA1" 23255
"FUCA2" 16908
"FUK" 25684
"FUNDC1" 19220
"FUNDC2P2" 1518
"FUNDC2" 33460
"FURIN" 14870
"FUS" 14761
"FUT10" 165044
"FUT11" 6828
"FUT1" 7379
"FUT2" 9980
"FUT3" 8561
"FUT4" 6047
"FUT5" 4714
"FUT6" 9611
"FUT7" 1914
"FUT8" 333530
"FUT9" 199638
"FUZ" 10510
"TIMM10B" 3180
"FXN" 43324
"FXR1" 70083
"FXR2" 23667
"FXYD1" 5903
"FXYD2" 8032
"FXYD3" 8506
"FXYD4" 4699
"FXYD5" 15146
"FXYD6" 40454
"FXYD7" 11047
"FYB" 169248
"FYCO1" 77921
"FYN" 213120
"FYTTD1" 38043
"FZD10" 3281
"FZD1" 6893
"FZD2" 3778
"FZD3" 80063
"FZD4" 9716
"FZD5" 16017
"FZD6" 34372
"FZD7" 3850
"FZD8" 3185
"FZD9" 2342
"FZR1" 32071
"G0S2" 978
"G2E3" 60941
"G3BP1" 40831
"G3BP2" 81701
"G6PC2" 8777
"G6PC3" 5644
"G6PC" 13639
"G6PD" 16179
"GAA" 18346
"GAB1" 137689
"GAB2" 202530
"GAB3" 76317
"GAB4" 46345
"GABARAPL1" 10251
"GABARAPL2" 11502
"GABARAPL3" 2920
"GABARAP" 2441
"GABBR1" 30955
"GABBR2" 420831
"GABPA" 37488
"GABPB1" 83917
"GABPB2" 55362
"GABRA1" 52780
"GABRA2" 146752
"GABRA3" 285107
"GABRA4" 74681
"GABRA5" 82148
"GABRA6" 16871
"GABRB1" 444849
"GABRB2" 259975
"GABRB3" 230217
"GABRD" 11413
"GABRE" 21568
"GABRG1" 88285
"GABRG2" 88074
"GABRG3" 570803
"GABRP" 31206
"GABRQ" 21933
"GABRR1" 53784
"GABRR2" 60835
"GABRR3" 48621
"GAD1" 47941
"GAD2" 88255
"GADD45A" 3133
"GADD45B" 2132
"GADD45GIP1" 4104
"GADD45G" 1546
"GADL1" 168652
"GAGE12D" 7385
"GAGE12F" 7400
"GAGE12J" 7357
"GAGE13" 7349
"GAGE1" 9544
"GAGE2A" 7312
"GAGE2B" 7289
"GAGE2C" 7320
"GAGE2D" 7304
"GAGE2E" 7316
"GAGE4" 528
"GAGE8" 528
"GAK" 83054
"GAL3ST1" 20030
"GAL3ST2" 27465
"GAL3ST3" 8396
"GAL3ST4" 9373
"GALC" 60651
"GALE" 5155
"GALK1" 7298
"GALK2" 212124
"GALM" 68843
"GALNS" 43232
"GALNT10" 230251
"GALNT11" 96671
"GALNT12" 42411
"GALNT13" 582255
"GALNT14" 249922
"GALNT1" 57265
"GALNT2" 224333
"GALNT3" 48764
"GALNT4" 5384
"GALNT5" 60835
"GALNT6" 40703
"GALNT7" 155156
"GALNT8" 52326
"GALNT9" 133217
"GALNT16" 120358
"GALNT15" 73645
"GALNT18" 351128
"GALNTL5" 63523
"GALNTL6" 1228903
"GALP" 9767
"GALR1" 28052
"GALR2" 6713
"GALR3" 2103
"GALT" 4446
"GAL" 6631
"GAMT" 4516
"GANAB" 21900
"GANC" 80008
"GAN" 75847
"GAP43" 97975
"GAPDHS" 11863
"GAPDH" 3854
"GAPT" 5655
"GAPVD1" 105413
"GAR1" 9227
"GARNL3" 169189
"GARS" 39298
"GART" 38961
"GAS1" 3144
"GAS2L1" 6137
"GAS2L2" 8728
"GAS2L3" 54620
"GAS2" 258172
"GAS5" 4983
"GAS6" 43527
"GAS7" 288000
"GAS8" 25342
"GAST" 3638
"GATA1" 7771
"GATA2" 13779
"GATA3" 29778
"GATA4" 83071
"GATA5" 12498
"GATA6" 32939
"GATAD1" 47183
"GATAD2A" 123129
"GATAD2B" 119228
"GATC" 17305
"GATM" 41103
"GATSL2" 66838
"GATSL3" 4388
"GATS" 84286
"GBA2" 12366
"GBA3" 126632
"GBAP1" 13709
"GBAS" 35594
"GBA" 10175
"GBE1" 271942
"GBF1" 137368
"GBGT1" 10966
"GBP1" 12889
"GBP2" 19982
"GBP3" 16193
"GBP4" 17798
"GBP5" 13910
"GBP6" 24283
"GBP7" 44261
"GBX1" 18959
"GBX2" 3150
"GCAT" 9283
"GCA" 58462
"GCC1" 4968
"GCC2" 60854
"GCDH" 24216
"GCSAM" 13117
"PAXBP1" 37959
"GCGR" 9930
"GCG" 9365
"GCH1" 60821
"GCHFR" 3640
"GCKR" 26850
"GCK" 46226
"GCLC" 47760
"GCLM" 25171
"GCM1" 135842
"GCM2" 8818
"GCN1L1" 67513
"GCNT1" 65750
"GCNT2" 108085
"GCNT3" 10940
"GCNT4" 27212
"GCNT7" 34433
"GCOM1" 125653
"GCSH" 14450
"GC" 63827
"GDAP1L1" 33848
"GDAP1" 138489
"GDAP2" 66136
"GDA" 141450
"GDE1" 20405
"PCAT4" 35776
"GDF10" 13380
"GDF11" 14142
"GDF15" 7006
"GDF1" 27613
"GDF2" 5134
"GDF3" 5991
"GDF5" 21402
"GDF6" 18473
"GDF7" 12099
"GDF9" 5703
"GDI1" 6313
"GDI2" 48327
"GDNF" 27367
"GDPD1" 55500
"GDPD2" 10360
"GDPD3" 8727
"GDPD4" 85141
"GDPD5" 91301
"ARHGEF25" 7129
"GEMIN4" 8447
"GEMIN5" 50805
"GEMIN6" 6792
"GEMIN7" 15891
"GEMIN8P4" 1701
"GEMIN8" 27424
"GEM" 13096
"GEN1" 35259
"GET4" 19882
"GFAP" 12393
"GFER" 3556
"GFI1B" 46166
"GFI1" 13882
"GFM1" 51054
"GFM2" 46165
"GFOD1" 129807
"GFOD2" 44783
"GFPT1" 67447
"GFPT2" 52638
"GFRA1" 216720
"GFRA2" 98898
"GFRA3" 22241
"GFRA4" 4151
"GFRAL" 75024
"GGA1" 25090
"GGA2" 46952
"GGA3" 36899
"GGCT" 8220
"GGCX" 16807
"GGH" 23727
"GGNBP1" 5327
"GGNBP2" 44935
"GGN" 4336
"GGPS1" 17316
"GGT1" 45255
"GGT3P" 18272
"GGT5" 25488
"GGT6" 3993
"GGT7" 28138
"GGT8P" 6785
"GGTA1P" 44986
"GGTLC1" 4081
"GGTLC2" 3278
"GH1" 1636
"GH2" 1729
"GHDC" 5407
"GHITM" 14059
"GHRHR" 15575
"GHRH" 10731
"GHRLOS" 12497
"GHRL" 7281
"GHR" 298439
"GHSR" 5165
"GIF" 16233
"GIGYF1" 14743
"GIGYF2" 163274
"GIMAP1" 7671
"GIMAP2" 7935
"GIMAP4" 6583
"GIMAP5" 6301
"GIMAP6" 7273
"GIMAP7" 6201
"GIMAP8" 28765
"GIN1" 34149
"GINS1" 41098
"GINS2" 12756
"GINS3" 13676
"GINS4" 15825
"GIPC1" 18390
"GIPC2" 93474
"GIPC3" 8063
"GIPR" 15535
"GIP" 10042
"GIT1" 16173
"GIT2" 66576
"SLX1B" 3723
"GJA10" 1651
"GJA1" 14081
"GJA3" 23075
"GJA4" 2789
"GJA5" 24928
"GJA8" 12492
"GJA9" 7518
"GJB1" 10304
"GJB2" 5468
"GJB3" 5150
"GJB4" 2587
"GJB5" 3736
"GJB6" 10433
"GJB7" 46300
"GJC1" 36376
"GJC2" 9896
"GJC3" 6354
"GJD2" 3966
"GJD3" 4085
"GJD4" 3594
"GK2" 1867
"GK3P" 2231
"GK5" 68065
"GKAP1" 78416
"GKN1" 6340
"GKN2" 7661
"GK" 78114
"GLA" 10122
"GLB1L2" 44450
"GLB1L3" 52591
"GLB1L" 8846
"GLB1" 100622
"GLCCI1" 120284
"GLCE" 111654
"GLDC" 113262
"GLDN" 71710
"GLE1" 37600
"GLG1" 159674
"GLI1" 12666
"GLI2" 256785
"GLI3" 276260
"GLI4" 9486
"GLIPR1L1" 38726
"GLIPR1L2" 41618
"GLIPR1" 23109
"GLIPR2" 27377
"GLIS1" 232938
"GLIS2" 24836
"GLIS3" 486567
"GLMN" 196150
"GLO1" 27220
"GLOD4" 30521
"GLOD5" 12076
"GLP1R" 42522
"GLP2R" 68655
"GLRA1" 102338
"GLRA2" 202514
"GLRA3" 192648
"GLRA4" 23001
"GLRB" 95965
"GLRX2" 9649
"GLRX3" 46502
"GLRX5" 9664
"GLRX" 9024
"GLS2" 17470
"GLS" 84731
"GLT1D1" 131645
"COLGALT1" 27510
"COLGALT2" 108066
"GLT6D1" 17576
"GLT8D1" 11599
"GLT8D2" 75194
"CPTP" 4139
"GLTPD2" 1625
"GLTP" 29596
"GLTSCR1" 95081
"GLTSCR2" 11512
"GLUD1" 44641
"GLUD2" 2484
"GLUL" 14113
"GLYATL1" 51676
"GLYATL2" 71775
"GLYATL3" 28155
"GLYAT" 23217
"GLYCAM1" 2275
"GLYCTK" 7699
"GLYR1" 44829
"GM2A" 17255
"GMCL1P1" 2866
"GMCL1" 51729
"GMDS" 621805
"GMEB1" 50571
"GMEB2" 39499
"GMFB" 14495
"GMFG" 7684
"GMIP" 14181
"GML" 12050
"GMNN" 11162
"GMPPA" 8098
"GMPPB" 4058
"GMPR2" 6620
"GMPR" 56962
"GMPS" 74590
"GNA11" 29637
"GNA12" 116203
"GNA13" 47451
"GNA14" 225243
"GNA15" 27716
"GNAI1" 91350
"GNAI2" 32294
"GNAI3" 51580
"GNAL" 196670
"GNAO1" 165955
"GNAQ" 315714
"GNAS-AS1" 31985
"GNAS" 71515
"GNAT1" 6086
"GNAT2" 16447
"GNAT3" 55212
"GNAZ" 54518
"GNB1L" 71651
"GNB1" 105832
"GNB2L1" 7009
"GNB2" 5429
"GNB3" 6471
"GNB4" 55382
"GNB5" 76292
"GNE" 62615
"GNG10" 8621
"GNG11" 6875
"GNG12" 131992
"GNG13" 2693
"GNG2" 122669
"GNG3" 1951
"GNG4" 103069
"GNG5" 8256
"GNG7" 191475
"GNG8" 5373
"GNGT1" 4698
"GNGT2" 4340
"GNL1" 16217
"GNL2" 29173
"GNL3L" 37070
"GNL3" 8577
"GNLY" 4560
"GNMT" 3126
"GNPAT" 36763
"GNPDA1" 12356
"GNPDA2" 24839
"GNPNAT1" 16414
"GNPTAB" 85460
"GNPTG" 12182
"GNRH1" 5782
"GNRH2" 6835
"GNRHR2" 6328
"GNRHR" 17270
"GNS" 45957
"GOLGA1" 63132
"GOLGA2P5" 16952
"GOLGA2P3Y" 4864
"GOLGA2" 20171
"GOLGA3" 60218
"GOLGA4" 123610
"GOLGA5" 45642
"GOLGA6A" 12693
"GOLGA6B" 12700
"GOLGA6C" 15051
"GOLGA6D" 12966
"GOLGA6L10" 9482
"GOLGA6L1" 9756
"GOLGA6L5P" 10679
"GOLGA6L6" 9944
"GOLGA6L9" 10024
"GOLGA7B" 21735
"GOLGA7" 20584
"GOLGA8A" 58740
"GOLGA8B" 58556
"GOLGA8CP" 13354
"GOLGA8DP" 13443
"GOLGA8EP" 13353
"GOLGA8F" 13404
"GOLGA8G" 13403
"GOLGA8IP" 7501
"GOLGB1" 87970
"GOLIM4" 87252
"GOLM1" 74060
"GOLPH3L" 50924
"GOLPH3" 49608
"GOLT1A" 15934
"GOLT1B" 17232
"GON4L" 109768
"GOPC" 42251
"GORAB" 21700
"GORASP1" 11764
"GORASP2" 38653
"GOSR1" 50190
"GOSR2" 52411
"GOT1L1" 6955
"GOT1" 33754
"GOT2" 27185
"GP1BA" 2746
"GP2" 17939
"GP5" 4445
"GP6" 24559
"GP9" 6962
"GPA33" 37556
"GPAA1" 3582
"GPAM" 66441
"GPAT2" 14028
"GPATCH1" 49662
"GPATCH2" 204098
"GPATCH3" 9979
"GPATCH4" 7186
"GPATCH8" 108312
"GPBAR1" 4365
"GPBP1L1" 60806
"GPBP1" 90731
"GPC1" 32413
"GPC2" 7775
"GPC3" 449871
"GPC4" 115386
"GPC5" 1468616
"GPC6" 1181213
"GPCPD1" 66607
"GPD1L" 62095
"GPD1" 7305
"GPD2" 151113
"GPER1" 7008
"GPHA2" 3660
"GPHB5" 6100
"GPHN" 673871
"GPIHBP1" 3952
"GPI" 49083
"GPKOW" 11151
"GPLD1" 71263
"GPM6A" 369754
"GPM6B" 167902
"GPN1" 22863
"GPN2" 14151
"GPN3" 16235
"GPNMB" 28344
"GPR101" 10066
"GPR107" 86463
"GPR108" 7708
"HCAR2" 2064
"HCAR3" 2055
"ADGRF1" 44642
"ADGRF2" 41322
"ADGRG4" 115927
"ADGRF3" 38616
"ADGRG5" 48843
"ADGRF4" 23434
"ADGRF5" 102432
"GPR119" 1192
"FFAR4" 23894
"ADGRA1" 43751
"ADGRA2" 48013
"ADGRA3" 128690
"ADGRG6" 144347
"ADGRG7" 86573
"GPR12" 5586
"GPR132" 16035
"ADGRD1" 187562
"GPR135" 12863
"GPR137B" 71006
"GPR137C" 84877
"GPR137" 19163
"GPR139" 45651
"GPR141" 60275
"GPR142" 5094
"GPR143" 60914
"ADGRD2" 26708
"GPR146" 14715
"GPR148" 1266
"GPR149" 95247
"GPR150" 2055
"GPR151" 3046
"GPR152" 1428
"GPR153" 13745
"GPR155" 62430
"GPR156" 119744
"GPR157" 28819
"GPR158" 427492
"GPR15" 2703
"GPR160" 47422
"GPR161" 58125
"GPR162" 5600
"GPR171" 5920
"SLC52A2" 2725
"SLC52A1" 2830
"GPR173" 31826
"GPR174" 4346
"GPR176" 125890
"GPR179" 19385
"GPR17" 6775
"GPR180" 32804
"GPR182" 4857
"GPR183" 13126
"GPR18" 7785
"GPR19" 58095
"GPR1" 42731
"GPR20" 10816
"GPR21" 9116
"GPR22" 6150
"GPR25" 1197
"GPR26" 31044
"GPR27" 2641
"GPR31" 2733
"GPR32" 1268
"GPR34" 10878
"GPR35" 25829
"GPR37L1" 14923
"GPR37" 21907
"GPR39" 229777
"GPR3" 3192
"PTGDR2" 5017
"GPR45" 1724
"GPR4" 12448
"GPR50" 6271
"GPR52" 1581
"GPR55" 53952
"ADGRG1" 46032
"GPR61" 5976
"GPR62" 2118
"GPR63" 43352
"ADGRG2" 133649
"GPR65" 9676
"GPR68" 32049
"GPR6" 2464
"GPR75" 7055
"C5AR2" 15715
"GPR78" 9631
"HCAR1" 4768
"GPR82" 5949
"GPR83" 24103
"GPR84" 2779
"GPR85" 7365
"GPR87" 22734
"GPR88" 3882
"GPR89A" 63017
"GPR89B" 65218
"ADGRG3" 25380
"ADGRV1" 605641
"GPRASP1" 7717
"GPRASP2" 5557
"GPRC5A" 26375
"GPRC5B" 29354
"GPRC5C" 20308
"GPRC5D" 15390
"GPRC6A" 42616
"GPRIN1" 14354
"GPRIN2" 13444
"GPRIN3" 71417
"GPS1" 6599
"GPS2" 2699
"GPSM1" 32066
"GPSM2" 59195
"GPSM3" 4757
"GPT2" 46927
"GPT" 4957
"GPX1" 1429
"GPX2" 3587
"GPX3" 8397
"GPX4" 2785
"GPX5" 9074
"GPX6" 12497
"GPX7" 6680
"GPX8" 7142
"GRAMD1A" 31744
"GRAMD1B" 269490
"GRAMD1C" 118992
"GRAMD2" 38008
"GRAMD3" 134257
"GRAMD4" 106739
"GRAP2" 72648
"GRAPL" 35998
"GRAP" 26301
"GRASP" 8943
"GRB10" 203385
"GRB14" 130542
"GRB2" 87633
"GRB7" 9347
"GREB1L" 286278
"GREB1" 161113
"GREM1" 27102
"GREM2" 122799
"GRHL1" 50586
"GRHL2" 185665
"GRHL3" 45149
"GRHPR" 16517
"GRIA1" 323349
"GRIA2" 149999
"GRIA3" 306672
"GRIA4" 372552
"GRID1" 767243
"GRID2IP" 54658
"GRID2" 1506793
"GRIK1" 403119
"GRIK2" 676375
"GRIK3" 238988
"GRIK4" 477158
"GRIK5" 73488
"GRIN1" 29667
"GRIN2A" 429524
"GRIN2B" 444675
"GRIN2C" 18822
"GRIN2D" 50062
"GRIN3A" 169295
"GRIN3B" 9329
"GRINA" 3359
"POLR2M" 11036
"GRIP1" 721834
"GRIP2" 117891
"GRIPAP1" 28541
"GRK1" 91965
"GRK4" 77256
"GRK5" 252174
"GRK6" 16395
"GRK7" 55366
"ARHGAP35" 144080
"GRM1" 409967
"GRM2" 11548
"GRM3" 220967
"GRM4" 136979
"GRM5" 561387
"GRM6" 16993
"GRM7" 881923
"GRM8" 814343
"GRN" 7804
"GRPEL1" 9169
"GRPEL2" 9084
"GRPR" 29953
"GRP" 11583
"FAM110D" 4883
"GRSF1" 27491
"GRTP1" 40906
"GRWD1" 11039
"GRXCR1" 137392
"GRXCR2" 73135
"GSC2" 3299
"GSC" 1890
"GSDMA" 14795
"GSDMB" 14055
"GSDMC" 80721
"GSDMD" 9675
"GSG1L" 276186
"GSG1" 20146
"GSG2" 2796
"GSK3A" 13144
"GSK3B" 274502
"GSN" 131361
"GSPT1" 48526
"GSPT2" 2790
"GSR" 49938
"GSS" 27595
"GSTA1" 12456
"GSTA2" 13388
"GSTA3" 13153
"GSTA4" 17380
"GSTA5" 14353
"GSTCD" 138948
"GSTK1" 5700
"GSTM1" 5928
"GSTM2P1" 1135
"GSTM2" 15975
"GSTM3" 7106
"GSTM4" 9421
"GSTM5" 6517
"GSTO1" 13270
"GSTO2" 37324
"GSTP1" 2841
"GSTT1" 8178
"GSTT2" 3781
"GSTTP1" 16993
"GSTTP2" 15961
"GSTZ1" 10595
"GSX1" 2285
"GSX2" 2335
"GTDC1" 388655
"GTF2A1L" 61829
"GTF2A1" 45938
"GTF2A2" 19453
"GTF2B" 39311
"GTF2E1" 40325
"GTF2E2" 79923
"GTF2F1" 13617
"GTF2F2" 165063
"GTF2H1" 44776
"GTF2H2B" 34992
"GTF2H2C" 35030
"GTF2H2" 73989
"GTF2H3" 28865
"GTF2H4" 5899
"GTF2H5" 31028
"GTF2IP1" 52322
"GTF2IRD1" 149164
"GTF2IRD2B" 57261
"GTF2IRD2P1" 37368
"GTF2IRD2" 55432
"GTF2I" 103027
"GTF3A" 11204
"GTF3C1" 89309
"GTF3C2" 31527
"GTF3C3" 36648
"GTF3C4" 24920
"GTF3C5" 27828
"GTF3C6" 9166
"GTPBP10" 44737
"GTPBP1" 33704
"GTPBP2" 10828
"GTPBP3" 7749
"GTPBP4" 31498
"MTG2" 20822
"GTPBP8" 11016
"GTSE1" 38556
"GTSF1L" 974
"GTSF1" 17650
"GUCA1A" 24650
"GUCA1B" 11672
"GUCA1C" 47551
"GUCA2A" 2055
"GUCA2B" 2410
"GUCY1A2" 344457
"GUCY1A3" 70349
"GUCY1B2" 71646
"GUCY1B3" 48790
"GUCY2C" 83993
"GUCY2D" 17727
"GUCY2EP" 41623
"GUCY2F" 110025
"GUCY2GP" 48417
"GUF1" 22533
"GUK1" 8900
"GULP1" 304227
"GUSBP2" 85067
"GUSBP4" 28376
"GUSBP1" 129892
"GUSBP3" 71064
"GUSB" 21546
"GVINP1" 8740
"GXYLT1" 63029
"GXYLT2" 128395
"GYG1" 40367
"GYG2" 54108
"GYLTL1B" 7475
"GYPA" 31551
"GYPB" 26689
"GYPC" 40740
"GYPE" 41267
"GYS1" 25179
"GYS2" 73331
"GZF1" 13814
"GZMA" 7606
"GZMB" 3236
"GZMH" 3283
"GZMK" 10314
"GZMM" 5869
"H19" 6290
"H1F0" 2203
"H1FNT" 1299
"H1FOO" 12010
"H1FX" 1515
"H2AFB1" 586
"H2AFJ" 3666
"H2AFV" 21237
"H2AFX" 1591
"H2AFY2" 59436
"H2AFY" 67617
"H2AFZ" 2187
"H2BFM" 2701
"H2BFWT" 2540
"H2BFXP" 2433
"H3F3A" 9303
"H3F3B" 3345
"H3F3C" 1113
"H6PD" 36570
"HAAO" 33915
"HABP2" 38771
"HABP4" 41174
"HACE1" 131825
"HACL1" 40870
"HADHA" 53997
"HADHB" 45717
"HADH" 45336
"HAGHL" 2716
"HAGH" 19565
"HAL" 23703
"HAMP" 2615
"HAND1" 3255
"HAND2" 4138
"HAO1" 57473
"HAO2" 32217
"HAP1" 16907
"HAPLN1" 83405
"HAPLN2" 25104
"HAPLN3" 18312
"HAPLN4" 8048
"HAR1A" 3094
"HAR1B" 6826
"HARBI1" 15033
"HARS2" 7864
"HARS" 17823
"HAS1" 10879
"HAS2-AS1" 5979
"HAS2" 29324
"HAS3" 13066
"HAT1" 61261
"HAUS1" 23948
"HAUS2" 21181
"HAUS3" 13772
"HAUS4" 10914
"HAUS5" 12620
"HAUS6" 49763
"HAUS7" 47800
"HAUS8" 25877
"HAVCR1" 41250
"HAVCR2" 23212
"HAX1" 3246
"HBA1" 842
"HBA2" 834
"HBBP1" 1638
"HBB" 1607
"HBD" 1645
"HBE1" 1600
"HBEGF" 13760
"HBG1" 1588
"HBG2" 1593
"HBM" 786
"HBP1" 33568
"HBQ1" 720
"HBS1L" 94448
"LAMTOR5" 6671
"HBZ" 1859
"HCCS" 11754
"HCFC1R1" 1666
"HCFC1" 24804
"HCFC2" 44428
"HCG11" 5687
"HCG18" 39759
"HCG22" 6440
"HCG26" 1179
"HCG27" 6208
"HCG4B" 2623
"HCG4" 2042
"HCG9" 3288
"HCK" 49601
"HCLS1" 29504
"HCN1" 441432
"HCN2" 27278
"HCN3" 12421
"HCN4" 49099
"HCP5" 2629
"HCRTR1" 14829
"HCRTR2" 178238
"HCRT" 1392
"HCST" 2012
"HDAC10" 6082
"HDAC11" 27513
"HDAC1" 41545
"HDAC2" 38120
"HDAC3" 15980
"HDAC4" 353481
"HDAC5" 46898
"HDAC6" 23584
"HDAC7" 37890
"HDAC8" 243587
"HDAC9" 915591
"HDC" 24104
"HDDC2" 26716
"HDDC3" 2601
"HDGFL1" 2100
"HDGFRP2" 29923
"HDGFRP3" 95085
"HDGF" 10341
"HDHD1" 379313
"HDHD2" 43110
"HDHD3" 3570
"HDLBP" 88578
"HDX" 184700
"HEATR1" 55511
"DNAAF5" 59786
"HEATR3" 41331
"HEATR4" 80463
"HEATR5A" 128762
"HEATR5B" 103489
"HEATR6" 37913
"MROH1" 113924
"MROH2B" 73322
"HEBP1" 25395
"HEBP2" 18666
"HECA" 45722
"HECTD1" 107676
"HECTD2" 105594
"HECTD3" 8777
"HECW1" 453421
"HECW2" 399620
"HEG1" 90287
"HELB" 41150
"HELLS" 68138
"HELQ" 48540
"HELT" 2424
"HELZ" 175545
"HEMGN" 18061
"HEMK1" 27014
"HEPACAM2" 43759
"HEPACAM" 17207
"HEPHL1" 92854
"HEPH" 106337
"HEPN1" 1427
"HERC1" 225330
"HERC2P2" 95994
"HERC2" 211139
"HERC3" 185460
"HERC4" 153419
"HERC5" 49566
"HERC6" 64612
"HERPUD1" 12722
"HERPUD2" 63152
"HES1" 2584
"HES2" 4687
"HES3" 1399
"HES4" 2090
"HES5" 1809
"HES6" 1771
"HES7" 5442
"ESRG" 7733
"HESX1" 29805
"HEXA" 35090
"HEXB" 81265
"HEXDC" 24298
"HEXIM1" 3624
"HEXIM2" 10092
"HEY1" 3853
"HEY2" 14604
"HEYL" 16208
"HFE2" 4354
"HFE" 11062
"HFM1" 147242
"HGC6.3" 1015
"HGD" 54387
"HGFAC" 7518
"HGF" 71432
"HGSNAT" 62406
"HGS" 18110
"HHATL" 10186
"HHAT" 348425
"HHEX" 5692
"HHIPL1" 76093
"HHIPL2" 46583
"HHIP" 99117
"HHLA1" 43779
"HHLA2" 81795
"HHLA3" 14184
"HIAT1" 45299
"HIATL1" 86715
"HIATL2" 95776
"HIBADH" 137463
"HIBCH" 115906
"HIC1" 8138
"HIC2" 34092
"HIF1AN" 24077
"HIF1A" 52746
"HIF3A" 46391
"HIGD1A" 21627
"HIGD1B" 6199
"HIGD1C" 36481
"HIGD2A" 1010
"HIGD2B" 10417
"HILS1" 1048
"HINFP" 14536
"HINT1" 6321
"HINT2" 2519
"HINT3" 23474
"HIP1R" 28463
"HIP1" 205678
"HIPK1" 48545
"HIPK2" 216428
"HIPK3" 100351
"HIPK4" 11594
"HIRA" 101035
"HIRIP3" 3775
"HIST1H1A" 755
"HIST1H1B" 796
"HIST1H1C" 730
"HIST1H1D" 775
"HIST1H1E" 786
"HIST1H1T" 723
"HIST1H2AA" 499
"HIST1H2AB" 526
"HIST1H2AC" 518
"HIST1H2AD" 509
"HIST1H2AE" 562
"HIST1H2AG" 492
"HIST1H2AH" 456
"HIST1H2AJ" 475
"HIST1H2AK" 495
"HIST1H2AL" 481
"HIST1H2AM" 486
"HIST1H2BA" 568
"HIST1H2BB" 486
"HIST1H2BC" 459
"HIST1H2BD" 13341
"HIST1H2BE" 469
"HIST1H2BF" 472
"HIST1H2BG" 488
"HIST1H2BH" 461
"HIST1H2BI" 481
"HIST1H2BJ" 479
"HIST1H2BK" 8565
"HIST1H2BL" 450
"HIST1H2BM" 467
"HIST1H2BN" 541
"HIST1H2BO" 466
"HIST1H3A" 507
"HIST1H3B" 510
"HIST1H3C" 485
"HIST1H3D" 2509
"HIST1H3E" 481
"HIST1H3F" 493
"HIST1H3G" 495
"HIST1H3H" 485
"HIST1H3I" 501
"HIST1H3J" 511
"HIST1H4A" 401
"HIST1H4B" 387
"HIST1H4C" 404
"HIST1H4D" 402
"HIST1H4E" 411
"HIST1H4F" 400
"HIST1H4G" 385
"HIST1H4H" 408
"HIST1H4I" 396
"HIST1H4J" 388
"HIST1H4K" 386
"HIST1H4L" 386
"HIST2H2AA3" 532
"HIST2H2AB" 496
"HIST2H2AC" 493
"HIST2H2BA" 10117
"HIST2H2BE" 2223
"HIST2H2BF" 29684
"HIST2H3C" 521
"HIST2H3D" 468
"HIST2H4A" 395
"HIST3H2A" 509
"HIST3H2BB" 455
"HIST3H3" 515
"HIST4H4" 411
"HIVEP1" 209938
"HIVEP2" 194287
"HIVEP3" 529569
"HJURP" 17865
"HK1" 131891
"HK2" 59233
"HK3" 18504
"HKDC1" 47249
"HKR1" 51618
"HLA-A" 3338
"HLA-B" 3304
"HLA-C" 3343
"HLA-DMA" 4479
"HLA-DMB" 6392
"HLA-DOA" 5409
"HLA-DOB" 4239
"HLA-DPA1" 16179
"HLA-DPB1" 13706
"HLA-DPB2" 16597
"HLA-DQA1" 17440
"HLA-DQA2" 5807
"HLA-DQB1" 7190
"HLA-DQB2" 7459
"HLA-DRA" 5159
"HLA-DRB1" 11067
"HLA-DRB5" 12973
"HLA-DRB6" 7289
"HLA-E" 4686
"HLA-F" 17015
"HLA-G" 4151
"HLA-H" 3506
"HLA-J" 3985
"HLA-L" 7389
